"merchant","logoUrl"
"Andis Clippers","http://img1.prosperent.com/images/brandlogos/120x60/Andis%20Clippers.png"
"Andis Company Pet","http://img1.prosperent.com/images/brandlogos/120x60/Andis%20Company%20Pet.png"
"ANDM","http://img1.prosperent.com/images/brandlogos/120x60/ANDM.png"
"Andre","http://img1.prosperent.com/images/brandlogos/120x60/Andre.png"
"Andre Assous","http://img1.prosperent.com/images/brandlogos/120x60/Andre%20Assous.png"
"ANDRE ROMANELLI INC","http://img1.prosperent.com/images/brandlogos/120x60/ANDRE%20ROMANELLI%20INC.png"
"Andrea Electronics","http://img1.prosperent.com/images/brandlogos/120x60/Andrea%20Electronics.png"
"Andrea EyeQ's","http://img1.prosperent.com/images/brandlogos/120x60/Andrea%20EyeQ%27s.png"
"Andrea EyeQs Eye Makeup Remover Pads","http://img1.prosperent.com/images/brandlogos/120x60/Andrea%20EyeQs%20Eye%20Makeup%20Remover%20Pads.png"
"Andrea Jovine","http://img1.prosperent.com/images/brandlogos/120x60/Andrea%20Jovine.png"
"Andres Velasco","http://img1.prosperent.com/images/brandlogos/120x60/Andres%20Velasco.png"
"Andrew Buckler","http://img1.prosperent.com/images/brandlogos/120x60/Andrew%20Buckler.png"
"Andrew Christian","http://img1.prosperent.com/images/brandlogos/120x60/Andrew%20Christian.png"
"Andrew Fezza","http://img1.prosperent.com/images/brandlogos/120x60/Andrew%20Fezza.png"
"Andrew Geller","http://img1.prosperent.com/images/brandlogos/120x60/Andrew%20Geller.png"
"Andrew Lessman","http://img1.prosperent.com/images/brandlogos/120x60/Andrew%20Lessman.png"
"Andrew Marc","http://img1.prosperent.com/images/brandlogos/120x60/Andrew%20Marc.png"
"Andrew Marc New York","http://img1.prosperent.com/images/brandlogos/120x60/Andrew%20Marc%20New%20York.png"
"Andrew Philips - Andrew Philips - Leather Goods","http://img1.prosperent.com/images/brandlogos/120x60/Andrew%20Philips%20-%20Andrew%20Philips%20-%20Leather%20Goods.png"
"Andrews McMeel","http://img1.prosperent.com/images/brandlogos/120x60/Andrews%20McMeel.png"
"Andrews Sales","http://img1.prosperent.com/images/brandlogos/120x60/Andrews%20Sales.png"
"Android","http://img1.prosperent.com/images/brandlogos/120x60/Android.png"
"Android Homme","http://img1.prosperent.com/images/brandlogos/120x60/Android%20Homme.png"
"ANDROS","http://img1.prosperent.com/images/brandlogos/120x60/ANDROS.png"
"Andy GAtz","http://img1.prosperent.com/images/brandlogos/120x60/Andy%20GAtz.png"
"Angara","http://img1.prosperent.com/images/brandlogos/120x60/Angara.png"
"Angel","http://img1.prosperent.com/images/brandlogos/120x60/Angel.png"
"Angel Flex","http://img1.prosperent.com/images/brandlogos/120x60/Angel%20Flex.png"
"Angel Jingle Bell","http://img1.prosperent.com/images/brandlogos/120x60/Angel%20Jingle%20Bell.png"
"Angel Kiss","http://img1.prosperent.com/images/brandlogos/120x60/Angel%20Kiss.png"
"Angel Song","http://img1.prosperent.com/images/brandlogos/120x60/Angel%20Song.png"
"Angel Steps (TM)","http://img1.prosperent.com/images/brandlogos/120x60/Angel%20Steps%20%28TM%29.png"
"Angela","http://img1.prosperent.com/images/brandlogos/120x60/Angela.png"
"Angeles","http://img1.prosperent.com/images/brandlogos/120x60/Angeles.png"
"Angelo:HOME","http://img1.prosperent.com/images/brandlogos/120x60/Angelo%3AHOME.png"
"Angels and Airwaves","http://img1.prosperent.com/images/brandlogos/120x60/Angels%20and%20Airwaves.png"
"ANGIE","http://img1.prosperent.com/images/brandlogos/120x60/ANGIE.png"
"Angler Tech","http://img1.prosperent.com/images/brandlogos/120x60/Angler%20Tech.png"
"Anglers Company Ltd.","http://img1.prosperent.com/images/brandlogos/120x60/Anglers%20Company%20Ltd..png"
"Anglers Image","http://img1.prosperent.com/images/brandlogos/120x60/Anglers%20Image.png"
"Anglo American","http://img1.prosperent.com/images/brandlogos/120x60/Anglo%20American.png"
"ANGRY BIRDS","http://img1.prosperent.com/images/brandlogos/120x60/ANGRY%20BIRDS.png"
"Ani Lee","http://img1.prosperent.com/images/brandlogos/120x60/Ani%20Lee.png"
"Anibio","http://img1.prosperent.com/images/brandlogos/120x60/Anibio.png"
"Animal Essentials","http://img1.prosperent.com/images/brandlogos/120x60/Animal%20Essentials.png"
"Animal Planet","http://img1.prosperent.com/images/brandlogos/120x60/Animal%20Planet.png"
"Animals Matter Too","http://img1.prosperent.com/images/brandlogos/120x60/Animals%20Matter%20Too.png"
"ANINE BING","http://img1.prosperent.com/images/brandlogos/120x60/ANINE%20BING.png"
"Anita","http://img1.prosperent.com/images/brandlogos/120x60/Anita.png"
"Anji Mountain","http://img1.prosperent.com/images/brandlogos/120x60/Anji%20Mountain.png"
"Anji Mountain Bamboo","http://img1.prosperent.com/images/brandlogos/120x60/Anji%20Mountain%20Bamboo.png"
"Anji Mountain Bamboo Rugs","http://img1.prosperent.com/images/brandlogos/120x60/Anji%20Mountain%20Bamboo%20Rugs.png"
"ANLE Paper Barrier Bubble Wrap","http://img1.prosperent.com/images/brandlogos/120x60/ANLE%20Paper%20Barrier%20Bubble%20Wrap.png"
"Anlo Jeans","http://img1.prosperent.com/images/brandlogos/120x60/Anlo%20Jeans.png"
"Ann Demeulemeester","http://img1.prosperent.com/images/brandlogos/120x60/Ann%20Demeulemeester.png"
"Ann Marino","http://img1.prosperent.com/images/brandlogos/120x60/Ann%20Marino.png"
"Anna & Boy","http://img1.prosperent.com/images/brandlogos/120x60/Anna%20%26%20Boy.png"
"Anna Beck","http://img1.prosperent.com/images/brandlogos/120x60/Anna%20Beck.png"
"Anna Beck Designs","http://img1.prosperent.com/images/brandlogos/120x60/Anna%20Beck%20Designs.png"
"Anna Griffin","http://img1.prosperent.com/images/brandlogos/120x60/Anna%20Griffin.png"
"Anna Sui","http://img1.prosperent.com/images/brandlogos/120x60/Anna%20Sui.png"
"Annabel Ingall","http://img1.prosperent.com/images/brandlogos/120x60/Annabel%20Ingall.png"
"Annabelle Candy","http://img1.prosperent.com/images/brandlogos/120x60/Annabelle%20Candy.png"
"Annalee + Hope","http://img1.prosperent.com/images/brandlogos/120x60/Annalee%20%2B%20Hope.png"
"AnnaLee+Hope","http://img1.prosperent.com/images/brandlogos/120x60/AnnaLee%2BHope.png"
"Anne Klein","http://img1.prosperent.com/images/brandlogos/120x60/Anne%20Klein.png"
"Anne Klein - Anne Klein - Cruise Control","http://img1.prosperent.com/images/brandlogos/120x60/Anne%20Klein%20-%20Anne%20Klein%20-%20Cruise%20Control.png"
"Anne Klein AK","http://img1.prosperent.com/images/brandlogos/120x60/Anne%20Klein%20AK.png"
"Anne Klein Luggage","http://img1.prosperent.com/images/brandlogos/120x60/Anne%20Klein%20Luggage.png"
"Anne Klein Petite","http://img1.prosperent.com/images/brandlogos/120x60/Anne%20Klein%20Petite.png"
"Anne Klein Plus","http://img1.prosperent.com/images/brandlogos/120x60/Anne%20Klein%20Plus.png"
"Anne Klein Quilted Detail","http://img1.prosperent.com/images/brandlogos/120x60/Anne%20Klein%20Quilted%20Detail.png"
"Anne Michelle","http://img1.prosperent.com/images/brandlogos/120x60/Anne%20Michelle.png"
"Annet Van Egmond","http://img1.prosperent.com/images/brandlogos/120x60/Annet%20Van%20Egmond.png"
"Annette","http://img1.prosperent.com/images/brandlogos/120x60/Annette.png"
"Annie","http://img1.prosperent.com/images/brandlogos/120x60/Annie.png"
"Annie Shoes","http://img1.prosperent.com/images/brandlogos/120x60/Annie%20Shoes.png"
"Anniel","http://img1.prosperent.com/images/brandlogos/120x60/Anniel.png"
"Anolon","http://img1.prosperent.com/images/brandlogos/120x60/Anolon.png"
"Anon","http://img1.prosperent.com/images/brandlogos/120x60/Anon.png"
"Anon by Burton","http://img1.prosperent.com/images/brandlogos/120x60/Anon%20by%20Burton.png"
"ANONYMOUS ISM","http://img1.prosperent.com/images/brandlogos/120x60/ANONYMOUS%20ISM.png"
"Another Line","http://img1.prosperent.com/images/brandlogos/120x60/Another%20Line.png"
"Another Thyme","http://img1.prosperent.com/images/brandlogos/120x60/Another%20Thyme.png"
"Ansai Sportswear","http://img1.prosperent.com/images/brandlogos/120x60/Ansai%20Sportswear.png"
"Anschutz","http://img1.prosperent.com/images/brandlogos/120x60/Anschutz.png"
"ANSI","http://img1.prosperent.com/images/brandlogos/120x60/ANSI.png"
"Answer","http://img1.prosperent.com/images/brandlogos/120x60/Answer.png"
"Answer Racing","http://img1.prosperent.com/images/brandlogos/120x60/Answer%20Racing.png"
"Antares Lighting","http://img1.prosperent.com/images/brandlogos/120x60/Antares%20Lighting.png"
"Antec","http://img1.prosperent.com/images/brandlogos/120x60/Antec.png"
"Antelope","http://img1.prosperent.com/images/brandlogos/120x60/Antelope.png"
"AntennaCraft","http://img1.prosperent.com/images/brandlogos/120x60/AntennaCraft.png"
"Antennas Direct","http://img1.prosperent.com/images/brandlogos/120x60/Antennas%20Direct.png"
"Anthem","http://img1.prosperent.com/images/brandlogos/120x60/Anthem.png"
"Anthony","http://img1.prosperent.com/images/brandlogos/120x60/Anthony.png"
"Anthony Logistics","http://img1.prosperent.com/images/brandlogos/120x60/Anthony%20Logistics.png"
"Anthony Logistics For Men","http://img1.prosperent.com/images/brandlogos/120x60/Anthony%20Logistics%20For%20Men.png"
"Anthony Nak","http://img1.prosperent.com/images/brandlogos/120x60/Anthony%20Nak.png"
"Anthony Robbins","http://img1.prosperent.com/images/brandlogos/120x60/Anthony%20Robbins.png"
"Anthracite by Muse","http://img1.prosperent.com/images/brandlogos/120x60/Anthracite%20by%20Muse.png"
"Antia","http://img1.prosperent.com/images/brandlogos/120x60/Antia.png"
"Antia Shoes","http://img1.prosperent.com/images/brandlogos/120x60/Antia%20Shoes.png"
"Antica Italia","http://img1.prosperent.com/images/brandlogos/120x60/Antica%20Italia.png"
"Antica Murrina","http://img1.prosperent.com/images/brandlogos/120x60/Antica%20Murrina.png"
"Antigua","http://img1.prosperent.com/images/brandlogos/120x60/Antigua.png"
"Antigua Sportswear","http://img1.prosperent.com/images/brandlogos/120x60/Antigua%20Sportswear.png"
"Antik Batik","http://img1.prosperent.com/images/brandlogos/120x60/Antik%20Batik.png"
"Antipodium","http://img1.prosperent.com/images/brandlogos/120x60/Antipodium.png"
"Antler","http://img1.prosperent.com/images/brandlogos/120x60/Antler.png"
"Antler - Antler - Camden Town","http://img1.prosperent.com/images/brandlogos/120x60/Antler%20-%20Antler%20-%20Camden%20Town.png"
"Antler - Antler - New Size Zero XL","http://img1.prosperent.com/images/brandlogos/120x60/Antler%20-%20Antler%20-%20New%20Size%20Zero%20XL.png"
"Antler - Antler - Vail Duffels","http://img1.prosperent.com/images/brandlogos/120x60/Antler%20-%20Antler%20-%20Vail%20Duffels.png"
"Antler - Closeouts","http://img1.prosperent.com/images/brandlogos/120x60/Antler%20-%20Closeouts.png"
"Antler Camden Town","http://img1.prosperent.com/images/brandlogos/120x60/Antler%20Camden%20Town.png"
"Antler Duolite","http://img1.prosperent.com/images/brandlogos/120x60/Antler%20Duolite.png"
"Antler King","http://img1.prosperent.com/images/brandlogos/120x60/Antler%20King.png"
"Antler Luggage","http://img1.prosperent.com/images/brandlogos/120x60/Antler%20Luggage.png"
"Antler USA Limited","http://img1.prosperent.com/images/brandlogos/120x60/Antler%20USA%20Limited.png"
"ANTO ARTS","http://img1.prosperent.com/images/brandlogos/120x60/ANTO%20ARTS.png"
"Antoine de Paris","http://img1.prosperent.com/images/brandlogos/120x60/Antoine%20de%20Paris.png"
"Anton Heunis","http://img1.prosperent.com/images/brandlogos/120x60/Anton%20Heunis.png"
"Antonini Outdoor","http://img1.prosperent.com/images/brandlogos/120x60/Antonini%20Outdoor.png"
"Antonio Maurizi","http://img1.prosperent.com/images/brandlogos/120x60/Antonio%20Maurizi.png"
"Antonio Puig","http://img1.prosperent.com/images/brandlogos/120x60/Antonio%20Puig.png"
"Antonio Zengara","http://img1.prosperent.com/images/brandlogos/120x60/Antonio%20Zengara.png"
"Antony Morato","http://img1.prosperent.com/images/brandlogos/120x60/Antony%20Morato.png"
"Antthony Design Originals","http://img1.prosperent.com/images/brandlogos/120x60/Antthony%20Design%20Originals.png"
"Antwerp Diamonds","http://img1.prosperent.com/images/brandlogos/120x60/Antwerp%20Diamonds.png"
"Anue","http://img1.prosperent.com/images/brandlogos/120x60/Anue.png"
"Anue by New Balance","http://img1.prosperent.com/images/brandlogos/120x60/Anue%20by%20New%20Balance.png"
"Anuschka","http://img1.prosperent.com/images/brandlogos/120x60/Anuschka.png"
"Anuschka Handbags","http://img1.prosperent.com/images/brandlogos/120x60/Anuschka%20Handbags.png"
"Anya Hindmarch","http://img1.prosperent.com/images/brandlogos/120x60/Anya%20Hindmarch.png"
"Anyi Lu","http://img1.prosperent.com/images/brandlogos/120x60/Anyi%20Lu.png"
"AnyWear","http://img1.prosperent.com/images/brandlogos/120x60/AnyWear.png"
"anzo","http://img1.prosperent.com/images/brandlogos/120x60/anzo.png"
"ANZO USA","http://img1.prosperent.com/images/brandlogos/120x60/ANZO%20USA.png"
"Ao Coolers","http://img1.prosperent.com/images/brandlogos/120x60/Ao%20Coolers.png"
"AO EYEWEAR, INC.","http://img1.prosperent.com/images/brandlogos/120x60/AO%20EYEWEAR%2C%20INC..png"
"AO Smith","http://img1.prosperent.com/images/brandlogos/120x60/AO%20Smith.png"
"AOC Monitors","http://img1.prosperent.com/images/brandlogos/120x60/AOC%20Monitors.png"
"AOG","http://img1.prosperent.com/images/brandlogos/120x60/AOG.png"
"AOpen","http://img1.prosperent.com/images/brandlogos/120x60/AOpen.png"
"AOSafety","http://img1.prosperent.com/images/brandlogos/120x60/AOSafety.png"
"Aosom","http://img1.prosperent.com/images/brandlogos/120x60/Aosom.png"
"AP Industries","http://img1.prosperent.com/images/brandlogos/120x60/AP%20Industries.png"
"Ap Industries Llc","http://img1.prosperent.com/images/brandlogos/120x60/Ap%20Industries%20Llc.png"
"APA/URO Parts","http://img1.prosperent.com/images/brandlogos/120x60/APA%2FURO%20Parts.png"
"Apache","http://img1.prosperent.com/images/brandlogos/120x60/Apache.png"
"Apache Mills, Inc.","http://img1.prosperent.com/images/brandlogos/120x60/Apache%20Mills%2C%20Inc..png"
"APC","http://img1.prosperent.com/images/brandlogos/120x60/APC.png"
"Ape Case","http://img1.prosperent.com/images/brandlogos/120x60/Ape%20Case.png"
"Apepazza","http://img1.prosperent.com/images/brandlogos/120x60/Apepazza.png"
"Aperlai","http://img1.prosperent.com/images/brandlogos/120x60/Aperlai.png"
"APEVIA CORP.","http://img1.prosperent.com/images/brandlogos/120x60/APEVIA%20CORP..png"
"Apex","http://img1.prosperent.com/images/brandlogos/120x60/Apex.png"
"APEX (SUPERCASE/ALLIED)","http://img1.prosperent.com/images/brandlogos/120x60/APEX%20%28SUPERCASE%2FALLIED%29.png"
"Apex Digital","http://img1.prosperent.com/images/brandlogos/120x60/Apex%20Digital.png"
"Apex Gear","http://img1.prosperent.com/images/brandlogos/120x60/Apex%20Gear.png"
"Apex Jewels","http://img1.prosperent.com/images/brandlogos/120x60/Apex%20Jewels.png"
"Apex Machining Co","http://img1.prosperent.com/images/brandlogos/120x60/Apex%20Machining%20Co.png"
"Apex Tactical Specialties Inc.","http://img1.prosperent.com/images/brandlogos/120x60/Apex%20Tactical%20Specialties%20Inc..png"
"Apex.","http://img1.prosperent.com/images/brandlogos/120x60/Apex..png"
"APG Cash Drawer","http://img1.prosperent.com/images/brandlogos/120x60/APG%20Cash%20Drawer.png"
"API","http://img1.prosperent.com/images/brandlogos/120x60/API.png"
"API Outdoors","http://img1.prosperent.com/images/brandlogos/120x60/API%20Outdoors.png"
"Apira Science, Inc.","http://img1.prosperent.com/images/brandlogos/120x60/Apira%20Science%2C%20Inc..png"
"APM","http://img1.prosperent.com/images/brandlogos/120x60/APM.png"
"Apollo","http://img1.prosperent.com/images/brandlogos/120x60/Apollo.png"
"APOLLO APPAREL GROUP LLC","http://img1.prosperent.com/images/brandlogos/120x60/APOLLO%20APPAREL%20GROUP%20LLC.png"
"Apollo Valves","http://img1.prosperent.com/images/brandlogos/120x60/Apollo%20Valves.png"
"Apollo Video Technology","http://img1.prosperent.com/images/brandlogos/120x60/Apollo%20Video%20Technology.png"
"Aposonic","http://img1.prosperent.com/images/brandlogos/120x60/Aposonic.png"
"Apostrophe","http://img1.prosperent.com/images/brandlogos/120x60/Apostrophe.png"
"Appalachian Trail","http://img1.prosperent.com/images/brandlogos/120x60/Appalachian%20Trail.png"
"Appaman Kids","http://img1.prosperent.com/images/brandlogos/120x60/Appaman%20Kids.png"
"Apparel","http://img1.prosperent.com/images/brandlogos/120x60/Apparel.png"
"Apparel 365 Women's Everyday Apparel","http://img1.prosperent.com/images/brandlogos/120x60/Apparel%20365%20Women%27s%20Everyday%20Apparel.png"
"Apparel 365 Women's Performance Apparel","http://img1.prosperent.com/images/brandlogos/120x60/Apparel%20365%20Women%27s%20Performance%20Apparel.png"
"Applause","http://img1.prosperent.com/images/brandlogos/120x60/Applause.png"
"APPLE","http://img1.prosperent.com/images/brandlogos/120x60/APPLE.png"
"apple & bee","http://img1.prosperent.com/images/brandlogos/120x60/apple%20%26%20bee.png"
